User_id,Year,Month,Tweet_count,Hashtag_count,Percent_mobile,Retweet_count,Location_sharing_count,Quote_count,Percent_tweets
20014300,2019,9,6,1,1.0,293.0,0,0,0.0007190795781399808
20014300,2019,10,16,62,1.0,649.0,0,1,0.0019175455417066154
20014300,2019,11,2,4,1.0,108.0,0,0,0.00023969319271332693
20014300,2019,12,11,10,1.0,319.0,0,0,0.0013183125599232981
20014300,2020,1,7,8,0.8571428571428571,251.0,0,0,0.0008389261744966443
20014300,2020,2,8,15,1.0,528.0,0,1,0.0009587727708533077
20014300,2020,3,5,13,1.0,557.0,0,0,0.0005992329817833174
20014300,2020,4,7,5,1.0,355.0,0,0,0.0008389261744966443
20014300,2020,5,13,4,1.0,543.0,0,0,0.0015580057526366252
20014300,2020,6,4,9,1.0,242.0,0,0,0.00047938638542665386
20014300,2020,7,8,7,1.0,399.0,0,0,0.0009587727708533077
20014300,2020,8,10,8,1.0,747.0,0,0,0.0011984659635666348
20014300,2020,9,8,5,1.0,693.0,0,0,0.0009587727708533077
20014300,2020,10,6,17,1.0,272.0,0,0,0.0007190795781399808
20014300,2020,11,2,0,1.0,39.0,0,0,0.00023969319271332693
20346193,2020,11,140,0,1.0,11345.0,0,15,0.005567264484829204
20346193,2020,12,46,0,1.0,87.0,0,5,0.0018292440450153099
21621749,2020,11,111,25,1.0,26673.0,0,4,0.000249630052759649
22096068,2019,2,2,0,1.0,3.0,0,0,0.0001053241350255411
22096068,2019,3,15,1,1.0,136.0,0,0,0.0007899310126915583
22096068,2019,4,12,3,1.0,24.0,0,0,0.0006319448101532466
22096068,2019,5,25,9,1.0,19.0,0,0,0.0013165516878192638
22096068,2019,6,7,0,1.0,3.0,0,0,0.00036863447258939384
22096068,2019,7,7,0,1.0,5.0,0,0,0.00036863447258939384
22096068,2019,8,3,2,1.0,5.0,0,0,0.00015798620253831166
22096068,2019,9,6,6,1.0,14.0,0,0,0.0003159724050766233
22096068,2019,10,7,0,1.0,13.0,0,0,0.00036863447258939384
22096068,2019,11,13,4,1.0,13.0,0,0,0.0006846068776660172
22096068,2019,12,25,1,1.0,29.0,0,0,0.0013165516878192638
22096068,2020,1,1,0,1.0,0.0,0,0,5.266206751277055e-05
22096068,2020,2,13,2,1.0,9.0,0,0,0.0006846068776660172
22096068,2020,3,9,0,1.0,4.0,0,0,0.00047395860761493495
22096068,2020,4,2,0,1.0,0.0,0,0,0.0001053241350255411
22096068,2020,5,2,0,1.0,9.0,0,0,0.0001053241350255411
22096068,2020,6,2,0,1.0,0.0,0,0,0.0001053241350255411
22096068,2020,7,4,1,1.0,4.0,0,0,0.0002106482700510822
22096068,2020,8,3,0,1.0,0.0,0,0,0.00015798620253831166
22096068,2020,10,5,0,1.0,2.0,0,0,0.00026331033756385274
22183717,2020,10,102,34,1.0,35756.0,0,29,0.03600423579244617
22183717,2020,11,78,17,1.0,839.0,0,30,0.027532650900105895
22183717,2020,12,11,2,1.0,8.0,0,3,0.003882809742322626
22523087,2020,10,100,28,1.0,60650.0,0,31,0.025497195308516064
22523087,2020,11,85,25,1.0,10573.0,0,30,0.021672616012238653
22540123,2020,10,47,5,1.0,3513.0,1,4,0.0018111055450657008
22540123,2020,11,81,2,1.0,29178.0,1,8,0.0031212670031983353
22540123,2020,12,64,7,1.0,1192.0,1,10,0.002466186274132018
22607674,2020,6,178,70,1.0,254696.0,0,30,0.0014833580559675994
23098052,2016,7,4,2,1.0,6.0,0,0,0.002616088947024199
23098052,2016,8,4,2,1.0,0.0,0,0,0.002616088947024199
23098052,2016,9,4,2,1.0,3.0,0,0,0.002616088947024199
23098052,2016,10,4,2,1.0,0.0,0,0,0.002616088947024199
23098052,2016,11,3,2,1.0,0.0,0,0,0.001962066710268149
23098052,2016,12,4,2,1.0,2.0,0,0,0.002616088947024199
23098052,2017,6,5,4,1.0,2.0,0,0,0.0032701111837802484
23098052,2017,7,2,6,1.0,4.0,0,0,0.0013080444735120995
23098052,2017,9,1,1,1.0,1.0,0,0,0.0006540222367560497
23098052,2019,7,1,0,1.0,0.0,0,0,0.0006540222367560497
23098052,2019,8,1,0,1.0,0.0,0,0,0.0006540222367560497
23098052,2020,6,1,0,1.0,5.0,0,0,0.0006540222367560497
23607273,2020,7,41,1,1.0,53.0,0,1,0.003593339176161262
23607273,2020,8,45,0,1.0,82.0,0,0,0.003943908851884312
23607273,2020,9,47,0,1.0,89.0,0,1,0.004119193689745837
23607273,2020,10,39,0,1.0,81.0,0,1,0.003418054338299737
23607273,2020,11,27,0,1.0,33.0,0,0,0.002366345311130587
23873922,2009,3,6,0,0.0,0.0,0,0,0.8571428571428571
23911915,2018,7,3,0,1.0,421.0,0,0,7.005417522884363e-05
23911915,2021,4,70,7,1.0,6676.0,0,11,0.0016345974220063515
23911915,2021,5,129,5,1.0,12191.0,0,10,0.0030123295348402765
24208073,2020,9,14,13,1.0,4.0,0,0,0.0005208720886970756
24208073,2020,10,121,76,1.0,79.0,0,0,0.00450182305231044
24208073,2020,11,63,92,1.0,43.0,0,0,0.0023439243991368406
24343698,2019,3,2,0,1.0,593.0,0,0,0.011111111111111112
24343698,2019,4,2,0,1.0,149.0,0,1,0.011111111111111112
24343698,2019,5,4,0,1.0,1348.0,0,0,0.022222222222222223
24343698,2019,8,1,0,1.0,556.0,0,0,0.005555555555555556
24734989,2016,10,8,0,0.0,118.0,0,0,0.002396644697423607
24734989,2016,11,13,0,0.5384615384615384,69.0,0,1,0.0038945476333133613
24734989,2016,12,5,0,0.2,84.0,0,0,0.0014979029358897543
24734989,2017,1,6,1,0.3333333333333333,67.0,0,0,0.0017974835230677051
24734989,2017,2,8,0,0.0,60.0,0,1,0.002396644697423607
24734989,2017,3,11,1,0.5454545454545454,135.0,0,0,0.0032953864589574597
24734989,2017,4,9,0,0.5555555555555556,32.0,0,0,0.0026962252846015576
24734989,2017,5,10,0,0.4,94.0,0,0,0.0029958058717795086
24734989,2017,6,5,0,0.6,48.0,0,0,0.0014979029358897543
24734989,2017,7,6,0,0.5,38.0,0,0,0.0017974835230677051
24734989,2017,8,4,2,0.25,78.0,0,0,0.0011983223487118035
24734989,2017,9,5,1,0.2,50.0,0,0,0.0014979029358897543
24734989,2017,10,11,0,0.45454545454545453,127.0,0,0,0.0032953864589574597
24734989,2017,11,11,0,0.18181818181818182,70.0,0,2,0.0032953864589574597
24734989,2017,12,2,0,0.0,51.0,0,0,0.0005991611743559018
24734989,2018,1,13,3,0.15384615384615385,148.0,0,2,0.0038945476333133613
24734989,2018,2,4,0,0.25,42.0,0,0,0.0011983223487118035
24734989,2018,3,5,2,0.2,150.0,0,2,0.0014979029358897543
24734989,2018,4,2,1,0.0,46.0,0,0,0.0005991611743559018
24734989,2018,5,3,3,0.0,38.0,0,0,0.0008987417615338526
24734989,2018,6,1,1,0.0,20.0,0,0,0.0002995805871779509
24734989,2018,8,3,0,0.0,27.0,0,1,0.0008987417615338526
24734989,2018,9,6,0,0.0,63.0,0,0,0.0017974835230677051
24734989,2018,10,3,2,0.0,70.0,0,0,0.0008987417615338526
24734989,2018,11,6,3,0.0,23.0,0,3,0.0017974835230677051
24734989,2018,12,8,3,0.25,97.0,0,1,0.002396644697423607
24734989,2019,1,11,0,0.09090909090909091,104.0,0,2,0.0032953864589574597
24734989,2019,2,3,1,0.0,44.0,0,0,0.0008987417615338526
24734989,2019,5,2,0,0.0,28.0,0,0,0.0005991611743559018
24734989,2019,8,1,0,1.0,41.0,0,0,0.0002995805871779509
24734989,2019,10,2,0,1.0,9.0,0,1,0.0005991611743559018
24734989,2020,2,1,0,1.0,122.0,0,0,0.0002995805871779509
24734989,2020,3,3,0,1.0,81.0,0,1,0.0008987417615338526
24734989,2020,4,1,0,1.0,10.0,0,0,0.0002995805871779509
24734989,2020,6,1,0,1.0,28.0,0,0,0.0002995805871779509
24734989,2020,7,1,0,1.0,18.0,0,0,0.0002995805871779509
24734989,2020,10,1,0,1.0,23.0,0,0,0.0002995805871779509
24734989,2020,11,1,0,1.0,2.0,0,0,0.0002995805871779509
24734989,2020,12,1,1,1.0,8.0,0,0,0.0002995805871779509
25202268,2020,12,191,117,1.0,443768.0,0,26,0.006445951874725794
26254601,2009,3,1,0,0.0,0.0,0,0,0.013888888888888888
26254601,2011,2,4,0,1.0,274.0,0,0,0.05555555555555555
26254601,2011,4,4,0,1.0,0.0,0,0,0.05555555555555555
26254601,2011,5,10,0,1.0,0.0,0,0,0.1388888888888889
26254601,2011,6,3,0,1.0,0.0,0,0,0.041666666666666664
26254601,2011,7,3,0,1.0,1.0,0,0,0.041666666666666664
26254601,2012,1,1,0,1.0,0.0,0,0,0.013888888888888888
26254601,2012,2,1,0,1.0,0.0,0,0,0.013888888888888888
26254601,2012,3,2,0,1.0,0.0,0,0,0.027777777777777776
26254601,2012,4,11,0,1.0,0.0,0,0,0.1527777777777778
26254601,2012,5,5,0,1.0,0.0,0,0,0.06944444444444445
26254601,2012,6,6,4,1.0,0.0,0,0,0.08333333333333333
26254601,2012,7,10,2,1.0,0.0,0,0,0.1388888888888889
26254601,2012,8,4,0,1.0,0.0,0,0,0.05555555555555555
26254601,2012,9,4,2,1.0,0.0,0,0,0.05555555555555555
27729889,2020,9,84,5,1.0,2078309.0,0,11,0.06763285024154589
27729889,2020,10,74,3,1.0,1157913.0,0,7,0.05958132045088567
27729889,2020,11,32,0,1.0,424665.0,0,9,0.02576489533011272
28209010,2010,7,1,0,0.0,2.0,0,0,0.0033783783783783786
28209010,2010,8,2,0,0.5,2.0,0,0,0.006756756756756757
28209010,2010,10,2,0,1.0,2.0,0,0,0.006756756756756757
28209010,2010,12,1,0,1.0,1.0,0,0,0.0033783783783783786
28209010,2011,1,1,0,1.0,3.0,0,0,0.0033783783783783786
28209010,2011,2,2,0,1.0,4.0,0,0,0.006756756756756757
28209010,2011,3,1,0,1.0,1.0,0,0,0.0033783783783783786
28209010,2011,4,6,0,1.0,8.0,0,0,0.02027027027027027
28209010,2011,5,3,1,1.0,4.0,0,0,0.010135135135135136
28209010,2011,6,5,0,0.8,7.0,0,0,0.016891891891891893
28209010,2011,7,1,0,1.0,2.0,0,0,0.0033783783783783786
28209010,2011,8,1,0,1.0,4.0,0,0,0.0033783783783783786
28209010,2011,9,3,0,1.0,3.0,0,0,0.010135135135135136
28209010,2011,10,3,0,1.0,7.0,0,0,0.010135135135135136
28209010,2011,11,4,0,0.5,13.0,0,0,0.013513513513513514
28209010,2011,12,1,0,1.0,1.0,0,0,0.0033783783783783786
28209010,2012,1,1,0,0.0,84.0,0,0,0.0033783783783783786
28209010,2012,4,3,0,0.6666666666666666,12.0,0,0,0.010135135135135136
28209010,2012,5,1,0,0.0,1.0,0,0,0.0033783783783783786
28209010,2012,6,3,1,0.3333333333333333,8.0,0,0,0.010135135135135136
28209010,2012,9,1,0,1.0,1.0,0,0,0.0033783783783783786
28209010,2015,5,1,0,1.0,15.0,0,0,0.0033783783783783786
28209010,2015,6,1,1,1.0,14.0,0,0,0.0033783783783783786
28209010,2015,7,2,0,1.0,9.0,0,0,0.006756756756756757
28209010,2015,8,2,0,1.0,32.0,0,0,0.006756756756756757
28209010,2015,9,2,0,1.0,795.0,0,0,0.006756756756756757
28209010,2015,11,1,0,1.0,7.0,0,0,0.0033783783783783786
28209010,2016,1,2,0,1.0,14.0,0,0,0.006756756756756757
28209010,2016,2,4,2,1.0,86.0,0,0,0.013513513513513514
28209010,2016,3,2,2,1.0,11.0,0,0,0.006756756756756757
28209010,2016,4,1,0,1.0,271.0,0,0,0.0033783783783783786
28209010,2016,8,1,0,1.0,1.0,0,0,0.0033783783783783786
28209010,2016,10,1,0,1.0,2.0,0,0,0.0033783783783783786
28209010,2016,11,1,0,1.0,183.0,0,0,0.0033783783783783786
28209010,2017,4,1,0,1.0,0.0,0,0,0.0033783783783783786
28209010,2017,5,2,0,1.0,121.0,0,0,0.006756756756756757
28209010,2017,11,1,0,1.0,23.0,0,0,0.0033783783783783786
28209010,2018,1,4,0,1.0,8.0,0,0,0.013513513513513514
28209010,2018,2,2,0,1.0,2.0,0,0,0.006756756756756757
28209010,2018,4,2,0,1.0,0.0,0,0,0.006756756756756757
28209010,2018,8,2,0,1.0,20.0,0,0,0.006756756756756757
28209010,2018,11,1,0,1.0,0.0,0,0,0.0033783783783783786
28209010,2019,9,1,0,1.0,467.0,0,1,0.0033783783783783786
28209010,2020,7,6,0,1.0,1113.0,0,0,0.02027027027027027
28209010,2020,8,3,0,1.0,0.0,0,0,0.010135135135135136
28209010,2020,10,1,0,1.0,25.0,0,0,0.0033783783783783786
28209010,2020,11,3,0,1.0,22.0,0,0,0.010135135135135136
28826893,2020,8,2,0,1.0,422.0,0,0,4.269672516118014e-05
28826893,2020,9,1,1,1.0,192.0,0,0,2.134836258059007e-05
28826893,2020,10,2,0,1.0,1652.0,0,0,4.269672516118014e-05
29552191,2020,4,2,6,1.0,499.0,0,1,5.7027173448148044e-05
29552191,2020,5,2,1,1.0,47080.0,0,0,5.7027173448148044e-05
29552191,2020,6,3,2,1.0,64859.0,0,0,8.554076017222207e-05
29899553,2020,9,1,0,1.0,372.0,0,0,6.827336655970506e-05
29899553,2020,10,2,7,1.0,24.0,0,0,0.00013654673311941013
30621351,2020,5,96,0,0.9895833333333334,72.0,0,0,0.002341120811588548
30621351,2020,6,94,0,1.0,58.0,0,0,0.00229234746134712
31397397,2020,5,2,0,1.0,43.0,0,0,0.0001019004432669282
33865471,2020,7,31,0,1.0,16607.0,0,7,0.004776579352850539
33865471,2020,8,19,0,1.0,19197.0,0,2,0.002927580893682589
33865471,2020,9,30,0,1.0,47537.0,0,5,0.004622496147919877
33865471,2020,10,28,0,1.0,42651.0,0,5,0.004314329738058551
33865471,2020,11,61,2,1.0,297568.0,0,5,0.009399075500770416
34490907,2020,3,39,43,1.0,70.0,0,0,0.0011796019599540257
34490907,2020,4,31,36,0.9354838709677419,76.0,0,0,0.0009376323271429436
34490907,2020,5,47,73,1.0,117.0,0,0,0.001421571592765108
34490907,2020,6,33,33,1.0,51.0,0,0,0.0009981247353457142
34765906,2020,6,1,0,1.0,0.0,0,0,1.0500672043010754e-05
35103616,2020,5,4,0,1.0,41.0,0,1,0.00012377386514837393
35423128,2019,11,2,0,1.0,12.0,0,1,0.0007524454477050414
35423128,2019,12,1,0,1.0,1648.0,0,0,0.0003762227238525207
35423128,2020,2,2,0,1.0,5.0,0,0,0.0007524454477050414
35423128,2020,5,2,0,1.0,47.0,0,0,0.0007524454477050414
36026886,2020,3,2,0,1.0,383.0,0,0,0.13333333333333333
36141072,2016,4,1,1,1.0,8.0,0,0,0.005494505494505495
36141072,2016,5,1,1,1.0,71.0,0,0,0.005494505494505495
36141072,2016,12,1,2,1.0,26.0,0,0,0.005494505494505495
36141072,2018,6,3,0,1.0,9.0,0,1,0.016483516483516484
36141072,2018,7,2,0,1.0,287.0,0,0,0.01098901098901099
36141072,2018,8,3,0,1.0,1904.0,0,1,0.016483516483516484
36172031,2020,6,7,1,1.0,2877.0,0,0,9.109245884572841e-05
37020587,2020,10,129,45,1.0,3083.0,0,8,0.0015646415272841947
37020587,2020,11,58,22,1.0,232.0,0,4,0.0007034822370735139
37666984,2018,10,56,16,0.9821428571428571,54434.0,0,5,0.009633579907104764
37666984,2018,11,73,19,1.0,38489.0,0,23,0.01255805952176157
37666984,2018,12,56,27,1.0,46958.0,0,8,0.009633579907104764
37666984,2019,1,5,3,0.8,9693.0,0,0,0.000860141063134354
37910800,2020,11,2,0,1.0,3.0,0,0,3.2686681811495905e-05
38681368,2020,8,12,7,1.0,19.0,0,5,0.0003735059760956175
38681368,2020,9,9,1,1.0,14.0,0,3,0.00028012948207171317
38681368,2020,10,36,11,1.0,67.0,0,4,0.0011205179282868527
38681368,2020,11,9,2,1.0,8.0,0,1,0.00028012948207171317
39453212,2020,11,143,4,1.0,1831.0,0,1,0.00021166245315303047
39797773,2020,6,2,0,1.0,0.0,0,0,4.423995752964077e-05
40080761,2019,1,8,8,1.0,13.0,0,0,0.0006103608758678569
40080761,2019,2,5,4,1.0,20.0,0,1,0.00038147554741741054
40080761,2019,3,3,3,1.0,4.0,0,0,0.00022888532845044633
42825374,2020,11,104,15,1.0,87225.0,0,33,0.010484927916120577
42825374,2020,12,69,1,1.0,24036.0,0,14,0.00695634640588769
43042353,2020,2,15,0,1.0,11562.0,0,0,0.0004423082593695633
43042353,2020,3,35,2,1.0,26529.0,0,0,0.0010320526051956476
43042353,2020,4,36,2,1.0,32714.0,0,0,0.0010615398224869518
43042353,2020,5,65,0,1.0,50727.0,0,0,0.0019166691239347743
43042353,2020,6,42,0,1.0,32313.0,0,0,0.0012384631262347772
43289988,2020,4,13,0,1.0,164240.0,0,3,0.0012256057320637315
43289988,2020,5,49,0,1.0,48339.0,0,12,0.004619590836240218
43289988,2020,6,15,0,1.0,3941.0,0,2,0.0014141604600735364
43289988,2020,7,20,1,1.0,96011.0,0,7,0.0018855472800980485
43289988,2020,8,24,1,1.0,34543.0,0,5,0.002262656736117658
43289988,2020,9,18,0,1.0,114588.0,0,3,0.0016969925520882436
43289988,2020,10,25,0,1.0,16083.0,0,6,0.0023569341001225606
43289988,2020,11,30,2,1.0,67055.0,0,4,0.0028283209201470727
43310939,2020,5,5,0,1.0,262.0,0,1,0.00011954858454475899
43310939,2020,6,14,1,1.0,104147.0,0,6,0.0003347360367253252
43908012,2020,6,4,3,1.0,14.0,0,0,4.8686084299954964e-05
46388339,2020,11,55,31,1.0,8290.0,0,6,0.000907845435188089
46470122,2020,5,116,84,1.0,2870.0,0,5,0.005040410185104719
46470122,2020,6,81,53,1.0,4498.0,0,1,0.0035195967671851915
46530851,2020,11,76,25,1.0,267687.0,0,10,0.0005312419177833232
47156708,2020,10,7,1,1.0,85341.0,0,2,0.00196078431372549
47156708,2020,11,132,5,1.0,1464869.0,0,28,0.03697478991596639
47156708,2020,12,42,1,1.0,56065.0,0,10,0.011764705882352941
47532218,2017,1,3,1,1.0,293.0,0,0,0.0011325028312570782
47532218,2017,2,17,5,1.0,1146.0,0,0,0.006417516043790109
47532218,2017,3,19,20,1.0,1357.0,0,1,0.007172517931294828
47532218,2017,4,18,28,1.0,1114.0,0,0,0.006795016987542469
47532218,2017,5,10,7,1.0,803.0,0,0,0.003775009437523594
47532218,2017,6,11,9,1.0,723.0,0,0,0.004152510381275953
47532218,2017,7,15,6,1.0,759.0,0,0,0.0056625141562853904
47532218,2017,8,5,3,1.0,228.0,0,0,0.001887504718761797
47532218,2017,9,11,5,1.0,400.0,0,0,0.004152510381275953
47532218,2017,10,11,8,1.0,472.0,0,0,0.004152510381275953
47532218,2017,11,16,14,1.0,835.0,0,0,0.00604001510003775
47532218,2017,12,9,2,1.0,499.0,0,0,0.0033975084937712344
47532218,2018,1,21,18,1.0,949.0,0,0,0.007927519818799546
47532218,2018,2,9,3,1.0,2534.0,0,1,0.0033975084937712344
47532218,2018,3,1,0,1.0,50.0,0,0,0.00037750094375235937
47532218,2018,4,1,0,1.0,42.0,0,0,0.00037750094375235937
47532218,2018,5,3,1,1.0,92.0,0,0,0.0011325028312570782
47532218,2018,6,1,0,1.0,43.0,0,0,0.00037750094375235937
47532218,2018,7,3,0,1.0,259.0,0,0,0.0011325028312570782
47532218,2018,8,1,0,1.0,25.0,0,0,0.00037750094375235937
47612389,2020,6,2,0,1.0,0.0,0,0,0.0005455537370430987
48158247,2017,9,2,1,1.0,586.0,0,0,0.0004735969689793985
48158247,2017,10,2,1,1.0,396.0,0,0,0.0004735969689793985
48158247,2017,11,2,1,0.5,52.0,0,0,0.0004735969689793985
48158247,2017,12,3,2,0.6666666666666666,155.0,0,0,0.0007103954534690978
48158247,2018,1,4,2,1.0,119.0,0,0,0.000947193937958797
48158247,2018,2,5,1,1.0,82.0,0,1,0.0011839924224484964
48158247,2018,4,2,0,1.0,68.0,0,0,0.0004735969689793985
48158247,2018,10,1,1,1.0,5.0,0,0,0.00023679848448969926
48158247,2018,12,2,0,1.0,160.0,0,0,0.0004735969689793985
48158247,2019,4,1,0,1.0,0.0,0,0,0.00023679848448969926
48158247,2020,1,2,0,1.0,302.0,0,1,0.0004735969689793985
48158247,2020,3,1,0,1.0,1139.0,0,0,0.00023679848448969926
48822802,2020,11,1,0,1.0,8984.0,0,0,1.0383892505944779e-05
52422182,2020,6,1,0,1.0,12.0,0,0,4.058721583875511e-06
55867623,2020,5,1,0,1.0,20.0,0,0,8.032322063985478e-06
55867623,2020,6,16,0,1.0,33462.0,0,0,0.00012851715302376765
56037218,2020,4,2,2,1.0,469.0,0,0,5.98963792638735e-05
56037218,2020,5,3,2,1.0,257.0,0,0,8.984456889581025e-05
56037218,2020,6,2,1,1.0,116.0,0,1,5.98963792638735e-05
57605268,2014,7,2,0,0.0,0.0,0,0,0.25
57605268,2014,12,1,0,1.0,0.0,0,0,0.125
57605268,2016,2,1,1,1.0,4.0,0,0,0.125
57605268,2019,12,2,2,1.0,1.0,0,0,0.25
57605268,2020,3,1,0,1.0,1.0,0,1,0.125
57641001,2018,11,3,0,1.0,29509.0,0,0,0.0020107238605898124
57641001,2018,12,5,0,1.0,8960.0,0,1,0.003351206434316354
57641001,2019,1,4,0,1.0,13053.0,0,0,0.002680965147453083
57641001,2019,2,17,0,1.0,70758.0,0,3,0.011394101876675604
57641001,2019,3,20,0,1.0,123443.0,0,5,0.013404825737265416
57641001,2019,4,18,0,1.0,582508.0,0,3,0.012064343163538873
57641001,2019,5,21,0,1.0,154242.0,0,5,0.014075067024128687
57641001,2019,6,20,0,1.0,70312.0,0,6,0.013404825737265416
57641001,2019,7,16,0,1.0,153146.0,0,2,0.010723860589812333
57641001,2019,8,14,0,1.0,131945.0,0,2,0.00938337801608579
57641001,2019,9,3,0,1.0,75088.0,0,0,0.0020107238605898124
57641001,2019,10,8,0,1.0,66378.0,0,1,0.005361930294906166
57641001,2019,11,6,0,1.0,48487.0,0,1,0.004021447721179625
57641001,2019,12,8,0,1.0,21625.0,0,0,0.005361930294906166
57641001,2020,1,7,0,1.0,16186.0,0,1,0.004691689008042895
57641001,2020,2,4,0,1.0,16779.0,0,1,0.002680965147453083
57641001,2020,3,4,0,1.0,24719.0,0,0,0.002680965147453083
57641001,2020,4,7,0,1.0,56367.0,0,1,0.004691689008042895
57641001,2020,5,8,1,1.0,44832.0,0,1,0.005361930294906166
57768217,2016,1,11,2,1.0,106.0,0,0,0.006117908787541713
57768217,2016,2,25,11,0.96,710.0,0,0,0.013904338153503892
57768217,2016,3,17,8,1.0,568.0,0,0,0.009454949944382647
57768217,2016,4,7,4,0.8571428571428571,92.0,0,0,0.00389321468298109
57768217,2016,5,5,1,0.2,58.0,0,0,0.0027808676307007787
57768217,2016,6,3,1,0.3333333333333333,232.0,0,0,0.0016685205784204673
57768217,2016,7,18,10,0.5,511.0,0,1,0.010011123470522803
57768217,2016,8,2,0,0.5,19.0,0,0,0.0011123470522803114
57768217,2016,9,9,2,0.3333333333333333,75.0,0,0,0.005005561735261402
57768217,2016,10,8,1,0.25,517.0,0,0,0.004449388209121246
57768217,2016,11,7,3,0.42857142857142855,60.0,0,1,0.00389321468298109
57768217,2016,12,1,0,0.0,6.0,0,0,0.0005561735261401557
57768217,2017,1,7,1,0.42857142857142855,172.0,0,0,0.00389321468298109
57768217,2017,2,11,2,0.09090909090909091,329.0,0,0,0.006117908787541713
57768217,2017,3,4,0,0.0,197.0,0,0,0.002224694104560623
57768217,2017,4,3,1,1.0,17.0,0,0,0.0016685205784204673
57768217,2017,9,1,0,1.0,6.0,0,0,0.0005561735261401557
57768217,2017,10,1,0,1.0,7.0,0,0,0.0005561735261401557
57768217,2017,11,6,1,0.6666666666666666,91.0,0,0,0.0033370411568409346
57768217,2018,1,1,1,0.0,1.0,0,0,0.0005561735261401557
57768217,2018,3,3,1,1.0,4.0,0,0,0.0016685205784204673
57768217,2018,4,2,0,1.0,34.0,0,0,0.0011123470522803114
57768217,2018,5,4,0,0.25,37.0,0,0,0.002224694104560623
57768217,2018,6,9,0,0.3333333333333333,159.0,0,0,0.005005561735261402
57768217,2018,7,6,0,1.0,234.0,0,1,0.0033370411568409346
57768217,2018,8,1,0,0.0,3.0,0,0,0.0005561735261401557
57768217,2018,9,3,0,0.3333333333333333,55.0,0,0,0.0016685205784204673
57768217,2018,10,4,0,1.0,322.0,0,1,0.002224694104560623
57768217,2018,11,2,0,1.0,24.0,0,0,0.0011123470522803114
57768217,2018,12,3,0,1.0,27.0,0,1,0.0016685205784204673
57768217,2019,2,3,1,1.0,15.0,0,1,0.0016685205784204673
57768217,2019,3,4,1,1.0,65.0,0,0,0.002224694104560623
57768217,2019,4,5,1,1.0,79.0,0,1,0.0027808676307007787
57768217,2019,5,1,0,1.0,14.0,0,0,0.0005561735261401557
57768217,2020,4,1,0,1.0,9.0,0,0,0.0005561735261401557
57768217,2020,5,1,1,1.0,4.0,0,0,0.0005561735261401557
57768217,2020,7,1,0,1.0,9.0,0,0,0.0005561735261401557
58504135,2020,10,84,1,1.0,29597.0,0,7,0.004596443228454173
58504135,2020,11,103,1,1.0,42993.0,0,13,0.005636114911080711
58600383,2012,5,4,0,0.5,0.0,0,0,0.00936768149882904
58600383,2012,6,6,0,1.0,0.0,0,0,0.01405152224824356
58600383,2012,7,2,0,1.0,0.0,0,0,0.00468384074941452
58600383,2012,8,2,0,1.0,0.0,0,0,0.00468384074941452
58600383,2012,11,29,0,1.0,1.0,1,0,0.06791569086651054
58600383,2012,12,113,0,1.0,2.0,0,0,0.2646370023419204
58600383,2013,1,23,0,1.0,3.0,0,0,0.053864168618266976
58600383,2013,5,4,0,0.0,0.0,0,0,0.00936768149882904
59310978,2012,7,168,43,0.9642857142857143,18.0,0,0,0.60431654676259
59310978,2012,8,20,6,0.8,6523.0,0,0,0.07194244604316546
59383590,2009,7,8,0,0.0,1.0,0,0,1.0
59607748,2019,12,3,4,1.0,20.0,0,0,0.0004757373929590866
59946755,2010,5,15,1,0.0,1.0,0,0,0.050505050505050504
59946755,2010,6,21,3,0.3333333333333333,6.0,0,0,0.0707070707070707
59946755,2010,7,2,0,0.0,0.0,0,0,0.006734006734006734
59946755,2010,8,8,1,0.0,0.0,0,0,0.026936026936026935
59946755,2011,4,2,3,1.0,0.0,0,0,0.006734006734006734
59946755,2011,5,13,4,1.0,0.0,0,0,0.04377104377104377
59946755,2011,6,13,5,1.0,8.0,0,0,0.04377104377104377
59946755,2011,7,25,2,1.0,3.0,0,0,0.08417508417508418
59946755,2011,8,17,3,0.47058823529411764,1.0,0,0,0.05723905723905724
59946755,2011,9,4,1,1.0,0.0,0,0,0.013468013468013467
59946755,2011,10,3,0,1.0,0.0,0,0,0.010101010101010102
59946755,2011,11,6,1,1.0,0.0,0,0,0.020202020202020204
59946755,2011,12,18,2,1.0,3.0,0,0,0.06060606060606061
59946755,2012,1,25,6,1.0,0.0,0,0,0.08417508417508418
59946755,2012,2,14,3,0.8571428571428571,1.0,0,0,0.04713804713804714
59946755,2012,3,4,1,1.0,0.0,0,0,0.013468013468013467
59946755,2012,5,4,2,1.0,1.0,0,0,0.013468013468013467
59946755,2013,2,2,0,0.0,2.0,0,0,0.006734006734006734
59946755,2013,4,3,2,0.0,3.0,0,0,0.010101010101010102
62216533,2020,9,20,3,1.0,862.0,0,1,0.0024606299212598425
62216533,2020,10,61,22,1.0,3127.0,0,10,0.007504921259842519
62216533,2020,11,43,10,1.0,3320.0,0,9,0.0052903543307086616
62724059,2020,7,28,2,1.0,20170.0,0,5,0.0017283950617283952
62724059,2020,8,43,5,1.0,34969.0,0,11,0.002654320987654321
62724059,2020,9,15,0,1.0,8190.0,0,6,0.000925925925925926
62724059,2020,10,23,7,1.0,75865.0,0,2,0.001419753086419753
